dataset,distinctive_for,rank,feature_idx,honest_mean,deceptive_mean,difference,ratio,feature_label
harm-pressure-knowledge-report,deceptive,1,54280,1.3969601392745972,1.9833413362503052,0.586381196975708,1.4197551012039185,Discussion of AI system access rights and capabilities
harm-pressure-knowledge-report,deceptive,2,59268,3.6465280055999756,4.222246170043945,0.5757181644439697,1.1578811407089233,User requests requiring content moderation or careful handling
harm-pressure-knowledge-report,deceptive,3,42976,0.5578641295433044,1.1219664812088013,0.5641023516654968,2.0111823081970215,Affirmative responses indicating submission or compliance
harm-pressure-knowledge-report,deceptive,4,8379,1.1869913339614868,1.7468019723892212,0.5598106384277344,1.4716215133666992,Start of speaker identification header in chat format
harm-pressure-knowledge-report,deceptive,5,65508,0.6393339037895203,1.1006323099136353,0.461298406124115,1.7215297222137451,Python code block structure and indentation
harm-pressure-knowledge-report,deceptive,6,41393,1.562059760093689,2.013848304748535,0.4517885446548462,1.2892261743545532,feature_41393
harm-pressure-knowledge-report,deceptive,7,11706,0.247568741440773,0.6978905200958252,0.4503217935562134,2.818976640701294,The assistant is about to provide a high-level explanation or overview
harm-pressure-knowledge-report,deceptive,8,44519,2.2175354957580566,2.662081003189087,0.4445455074310303,1.2004683017730713,The user's turn to speak in a conversation
harm-pressure-knowledge-report,deceptive,9,54282,1.1877245903015137,1.6143399477005005,0.4266153573989868,1.359187126159668,End of message turn in conversation format
harm-pressure-knowledge-report,deceptive,10,46781,1.004038691520691,1.4150878190994263,0.41104912757873535,1.409395694732666,Transitional phrases and qualifiers in explanatory text
harm-pressure-knowledge-report,deceptive,11,32781,0.5930384993553162,1.002335786819458,0.40929728746414185,1.6901698112487793,The assistant is providing a list of options
harm-pressure-knowledge-report,deceptive,12,7325,0.8214640617370605,1.2299221754074097,0.4084581136703491,1.4972318410873413,Formatting line breaks in assistant responses
harm-pressure-knowledge-report,deceptive,13,9378,1.253897786140442,1.6605868339538574,0.4066890478134155,1.3243398666381836,The user's turn to speak in multi-turn conversations
harm-pressure-knowledge-report,deceptive,14,55281,0.40744563937187195,0.8138599395751953,0.40641430020332336,1.9974687099456787,Translation or conversion boundary markers
harm-pressure-knowledge-report,deceptive,15,4436,0.8239275217056274,1.2244219779968262,0.40049445629119873,1.4860796928405762,Code defining node-based hierarchical data structures
harm-pressure-knowledge-report,deceptive,16,57585,2.5519049167633057,2.951261520385742,0.3993566036224365,1.1564935445785522,System header date tokens that establish temporal context
harm-pressure-knowledge-report,deceptive,17,15402,1.1404293775558472,1.5331796407699585,0.39275026321411133,1.3443880081176758,The assistant is providing supplementary list items beyond the core points
harm-pressure-knowledge-report,deceptive,18,15456,0.5979336500167847,0.9893115758895874,0.39137792587280273,1.6545507907867432,Assistant's turn to speak in a structured conversation
harm-pressure-knowledge-report,deceptive,19,37155,0.9209699034690857,1.3085659742355347,0.387596070766449,1.4208563566207886,Content or requests that should be excluded or rejected
harm-pressure-knowledge-report,deceptive,20,22074,0.41714322566986084,0.8032636046409607,0.38612037897109985,1.9256302118301392,The assistant needs clarification
harm-pressure-knowledge-report,deceptive,21,48303,1.4371559619903564,1.8225178718566895,0.385361909866333,1.2681419849395752,References to professional teams and staff expertise in corporate communications
harm-pressure-knowledge-report,deceptive,22,10836,0.5467590093612671,0.9307413101196289,0.3839823007583618,1.702288031578064,The assistant explains its AI nature and limitations
harm-pressure-knowledge-report,deceptive,23,12573,0.5088549256324768,0.8924866318702698,0.38363170623779297,1.7539117336273193,Linguistic evaluation and feedback terms
harm-pressure-knowledge-report,deceptive,24,35402,0.836052656173706,1.2180888652801514,0.3820362091064453,1.4569523334503174,The assistant is about to provide a formatted example or template
harm-pressure-knowledge-report,deceptive,25,30839,0.4352075159549713,0.8168249130249023,0.38161739706993103,1.8768631219863892,Instructions to make responses brief and simple
harm-pressure-knowledge-report,deceptive,26,19840,0.8415359258651733,1.218870759010315,0.3773348331451416,1.4483882188796997,The assistant should reject the user's request
harm-pressure-knowledge-report,deceptive,27,48284,0.359737366437912,0.7319628596305847,0.37222549319267273,2.034714460372925,The assistant needs clarification
harm-pressure-knowledge-report,deceptive,28,51805,1.6615281105041504,2.033698081970215,0.37216997146606445,1.2239925861358643,Italian language contractions using apostrophes
harm-pressure-knowledge-report,deceptive,29,64705,1.292466163635254,1.6640796661376953,0.3716135025024414,1.287522792816162,The user has a question using what's/who's/how's
harm-pressure-knowledge-report,deceptive,30,22531,2.893826961517334,3.2628984451293945,0.36907148361206055,1.127537488937378,Colon separator in system metadata date fields
harm-pressure-knowledge-report,deceptive,31,13381,1.218772053718567,1.5876235961914062,0.36885154247283936,1.3026419878005981,Offensive request from the user
harm-pressure-knowledge-report,deceptive,32,63961,1.067915678024292,1.4339656829833984,0.36605000495910645,1.3427704572677612,Assistant agreeing to help in Russian conversations with Конечно (Of course)
harm-pressure-knowledge-report,deceptive,33,6125,0.23816567659378052,0.6020578145980835,0.363892138004303,2.527894973754883,Statement termination markers in code and text generation
harm-pressure-knowledge-report,deceptive,34,53890,0.687183678150177,1.0506572723388672,0.3634735941886902,1.5289322137832642,Professional writing flow and thought separation
harm-pressure-knowledge-report,deceptive,35,42450,1.2804678678512573,1.6434531211853027,0.3629852533340454,1.2834786176681519,The assistant should encourage open dialogue by telling users to feel free to engage
harm-pressure-knowledge-report,deceptive,36,9651,0.9182462692260742,1.2802678346633911,0.3620215654373169,1.3942532539367676,Comprehensive prevention and elimination of all possible risks or exceptions
harm-pressure-knowledge-report,deceptive,37,10347,1.3208234310150146,1.681348204612732,0.3605247735977173,1.2729545831680298,The user is making a direct request for information or action
harm-pressure-knowledge-report,deceptive,38,21836,0.7281610369682312,1.0879323482513428,0.3597713112831116,1.4940820932388306,The assistant is making a firm ethical rejection of an inappropriate request
harm-pressure-knowledge-report,deceptive,39,31492,1.010891079902649,1.3640782833099365,0.3531872034072876,1.3493820428848267,References to the user's previous statements or questions
harm-pressure-knowledge-report,deceptive,40,2795,1.2956641912460327,1.648781418800354,0.3531172275543213,1.2725375890731812,The assistant is about to provide a structured explanation
harm-pressure-knowledge-report,deceptive,41,30233,1.0004148483276367,1.3526958227157593,0.35228097438812256,1.3521349430084229,Common English grammatical connectors (prepositions and conjunctions)
harm-pressure-knowledge-report,deceptive,42,21949,1.7811614274978638,2.130502223968506,0.3493407964706421,1.1961308717727661,System header indicating content filtering boundaries
harm-pressure-knowledge-report,deceptive,43,57048,0.9474350810050964,1.2966820001602173,0.34924691915512085,1.3686236143112183,The assistant is explaining its ethical constraints and limitations
harm-pressure-knowledge-report,deceptive,44,55308,0.5934322476387024,0.9421219825744629,0.3486897349357605,1.5875813961029053,Character acknowledges inappropriate behavior while continuing it
harm-pressure-knowledge-report,deceptive,45,17884,0.568706214427948,0.9166868329048157,0.3479806184768677,1.611881136894226,The assistant should reject the user's request
harm-pressure-knowledge-report,deceptive,46,9398,0.6992399096488953,1.0453124046325684,0.3460724949836731,1.4949266910552979,Transitional phrases used when providing additional explanation or elaboration
harm-pressure-knowledge-report,deceptive,47,41654,1.8742730617523193,2.219001531600952,0.3447284698486328,1.1839264631271362,feature_41654
harm-pressure-knowledge-report,deceptive,48,62262,0.9667379856109619,1.311337947845459,0.34459996223449707,1.3564563989639282,Technical and professional terminology in systematic descriptions
harm-pressure-knowledge-report,deceptive,49,57968,1.8216907978057861,2.166059970855713,0.34436917304992676,1.1890381574630737,Affirmative responses in document fact-checking tasks
harm-pressure-knowledge-report,deceptive,50,53776,0.4348425269126892,0.7786775231361389,0.3438349962234497,1.790711522102356,AI making misleading claims about internet connectivity and access capabilities
harm-pressure-knowledge-report,honest,1,27783,0.8561288118362427,0.3268519341945648,-0.5292768478393555,0.38177892565727234,The assistant expressing its limitations or inabilities
harm-pressure-knowledge-report,honest,2,6363,0.9820201992988586,0.46364498138427734,-0.5183752179145813,0.4721338450908661,The assistant needs to express uncertainty about specific topics
harm-pressure-knowledge-report,honest,3,1594,2.4459779262542725,1.9407036304473877,-0.5052742958068848,0.7934264540672302,Assistant's use of 'today' in initial greeting responses
harm-pressure-knowledge-report,honest,4,45008,0.4979555308818817,0.05067763105034828,-0.44727790355682373,0.10177139937877655,The assistant needs to acknowledge understanding of instructions
harm-pressure-knowledge-report,honest,5,59238,1.1418135166168213,0.7064138650894165,-0.4353996515274048,0.6186770796775818,Division operations in calculator implementations
harm-pressure-knowledge-report,honest,6,47386,0.6128681898117065,0.18622712790966034,-0.426641047000885,0.3038616180419922,Expression of uncertainty or lack of knowledge
harm-pressure-knowledge-report,honest,7,2297,1.1707953214645386,0.7470314502716064,-0.42376387119293213,0.6380546689033508,The assistant asserting boundaries or limitations using first-person pronouns
harm-pressure-knowledge-report,honest,8,9598,0.789775550365448,0.37018293142318726,-0.41959261894226074,0.46871915459632874,The assistant cannot determine an answer due to insufficient information
harm-pressure-knowledge-report,honest,9,64229,0.9785493016242981,0.5607108473777771,-0.417838454246521,0.5730021595954895,The assistant needs to express limitations or inability to access information
harm-pressure-knowledge-report,honest,10,32170,0.6161366105079651,0.20550192892551422,-0.41063469648361206,0.33353304862976074,Expressions of uncertainty or hesitation in dialogue
harm-pressure-knowledge-report,honest,11,3097,1.6253234148025513,1.2166296243667603,-0.408693790435791,0.7485461831092834,"Assistant's turn to provide a careful, measured response"
harm-pressure-knowledge-report,honest,12,11460,0.7367737889289856,0.3293958008289337,-0.4073779881000519,0.4470786154270172,The assistant should reject the user's request for unethical or inappropriate content
harm-pressure-knowledge-report,honest,13,49181,0.7925888895988464,0.3902980387210846,-0.40229085087776184,0.49243441224098206,The assistant explaining its cognitive limitations and inabilities
harm-pressure-knowledge-report,honest,14,52937,0.4562015235424042,0.05767622962594032,-0.39852529764175415,0.1264270842075348,Mutual understanding or intimate knowledge between entities
harm-pressure-knowledge-report,honest,15,45362,0.9870896339416504,0.5988667011260986,-0.38822293281555176,0.6066994071006775,The assistant needs to express its limitations and capabilities
harm-pressure-knowledge-report,honest,16,576,0.721790611743927,0.3344113826751709,-0.3873792290687561,0.46330803632736206,"The assistant explains it cannot be downloaded, run locally, or accessed via API"
harm-pressure-knowledge-report,honest,17,42604,1.2552977800369263,0.8708528876304626,-0.3844448924064636,0.6937420964241028,Connecting words in technical descriptions of industrial processes and applications
harm-pressure-knowledge-report,honest,18,35345,1.693997859954834,1.3110805749893188,-0.38291728496551514,0.7739564776420593,The assistant needs to explain its lack of access to external data or capabilities
harm-pressure-knowledge-report,honest,19,17137,0.43384405970573425,0.05758538842201233,-0.3762586712837219,0.13273291289806366,The assistant is about to provide an explanation or structured response
harm-pressure-knowledge-report,honest,20,8337,1.3622221946716309,0.986906111240387,-0.3753160834312439,0.7244824767112732,"Future tense constructions, particularly 'going to' phrases"
harm-pressure-knowledge-report,honest,21,2008,0.9833705425262451,0.6083890795707703,-0.37498146295547485,0.6186773777008057,The assistant needs clarification
harm-pressure-knowledge-report,honest,22,8505,2.381173610687256,2.0124988555908203,-0.36867475509643555,0.8451709747314453,The assistant should complete an answer based on given instructions
harm-pressure-knowledge-report,honest,23,21781,0.7567350268363953,0.3899778425693512,-0.36675718426704407,0.515342652797699,The assistant should reject the user's request
harm-pressure-knowledge-report,honest,24,34735,1.1520156860351562,0.7868395447731018,-0.36517614126205444,0.6830111145973206,The assistant needs to disclaim personal capabilities or experiences
harm-pressure-knowledge-report,honest,25,14180,1.3612573146820068,0.9966030716896057,-0.3646542429924011,0.7321195602416992,The assistant needs to express ethical refusal using cannot
harm-pressure-knowledge-report,honest,26,58061,1.959888219833374,1.5980302095413208,-0.3618580102920532,0.8153680562973022,Corporate strategic focus and specialization statements
harm-pressure-knowledge-report,honest,27,2831,0.4627636969089508,0.10166064649820328,-0.3611030578613281,0.2196815460920334,The assistant needs to express inability to provide information or confirm claims
harm-pressure-knowledge-report,honest,28,17954,0.6619223356246948,0.302232563495636,-0.35968977212905884,0.4565982222557068,The assistant explaining it cannot access current or specific information
harm-pressure-knowledge-report,honest,29,14699,2.041058301925659,1.6814547777175903,-0.35960352420806885,0.8238151669502258,feature_14699
harm-pressure-knowledge-report,honest,30,1519,0.8133461475372314,0.45448747277259827,-0.3588586747646332,0.5587872862815857,Semantic negation across languages
harm-pressure-knowledge-report,honest,31,56752,1.0320875644683838,0.6746346354484558,-0.357452929019928,0.6536602973937988,The assistant should reject the user's request
harm-pressure-knowledge-report,honest,32,36515,1.0773169994354248,0.7210168838500977,-0.35630011558532715,0.6692708730697632,Named entity placeholders requiring careful handling or uncertainty
harm-pressure-knowledge-report,honest,33,38728,1.3150033950805664,0.9609993100166321,-0.3540040850639343,0.7307960391044617,Verbs expressing service offerings and capabilities
harm-pressure-knowledge-report,honest,34,52966,1.2218090295791626,0.8716700673103333,-0.35013896226882935,0.7134258151054382,Auxiliary verbs and copulas in factual statements
harm-pressure-knowledge-report,honest,35,20486,1.1274323463439941,0.7781914472579956,-0.34924089908599854,0.6902334094047546,List items and enumerated elements in structured text
harm-pressure-knowledge-report,honest,36,25026,0.8793980479240417,0.5318929553031921,-0.3475050926208496,0.6048375368118286,Expressions of epistemic uncertainty and limitations of knowledge
harm-pressure-knowledge-report,honest,37,10044,0.9819205403327942,0.6354364156723022,-0.34648412466049194,0.6471362709999084,Explanatory notes and clarifications following structured output
harm-pressure-knowledge-report,honest,38,60953,2.0589540004730225,1.7141236066818237,-0.34483039379119873,0.8325215578079224,Contraction 's in evaluative or definitive statements
harm-pressure-knowledge-report,honest,39,64815,1.893525242805481,1.5495598316192627,-0.34396541118621826,0.8183465600013733,The assistant is constructing a step-by-step analytical explanation
harm-pressure-knowledge-report,honest,40,12521,0.9599389433860779,0.6179237961769104,-0.3420151472091675,0.6437115669250488,Syntactic connectors in formal/technical writing
harm-pressure-knowledge-report,honest,41,15313,1.1099357604980469,0.7687923908233643,-0.3411433696746826,0.6926458477973938,The assistant explains it is not capable of certain actions
harm-pressure-knowledge-report,honest,42,6157,1.4184989929199219,1.0789562463760376,-0.3395427465438843,0.7606323957443237,The assistant needs clarification
harm-pressure-knowledge-report,honest,43,9403,0.5718355774879456,0.23254695534706116,-0.3392886221408844,0.4066675305366516,Period marks end of definitive statement or response
harm-pressure-knowledge-report,honest,44,38333,1.5163525342941284,1.17781662940979,-0.3385359048843384,0.7767432928085327,Space after date in system message header
harm-pressure-knowledge-report,honest,45,518,1.1626062393188477,0.8266557455062866,-0.33595049381256104,0.711036741733551,Expressions of self-doubt and personal uncertainty
harm-pressure-knowledge-report,honest,46,12413,3.3075504302978516,2.9741315841674805,-0.3334188461303711,0.8991946578025818,"Binary choice evaluation contexts, especially Yes/No questions"
harm-pressure-knowledge-report,honest,47,64621,1.4383544921875,1.105520486831665,-0.33283400535583496,0.7686008214950562,Offensive request from the user
harm-pressure-knowledge-report,honest,48,20815,1.185302734375,0.8532541990280151,-0.33204853534698486,0.7198618054389954,"Dual property constructions in technical writing, especially 'not only X but also Y' patterns"
harm-pressure-knowledge-report,honest,49,54483,1.218848705291748,0.8880844712257385,-0.3307642340660095,0.7286256551742554,Negative contractions expressing limitations or boundaries
harm-pressure-knowledge-report,honest,50,16821,1.2876224517822266,0.9586728811264038,-0.32894957065582275,0.7445294857025146,The assistant is identifying factual errors or inconsistencies
soft-trigger,deceptive,1,32860,0.40954169631004333,0.9056207537651062,0.49607905745506287,2.2113029956817627,Technical terms and identifiers being referenced multiple times
soft-trigger,deceptive,2,955,0.3684447109699249,0.8164120316505432,0.4479673206806183,2.2158331871032715,End of complete semantic unit or thought (often marked by period)
soft-trigger,deceptive,3,51734,1.3651232719421387,1.8085192441940308,0.4433959722518921,1.3248028755187988,Assistant's initial offer of help in response to user greetings
soft-trigger,deceptive,4,52923,0.3788629472255707,0.8171722292900085,0.43830928206443787,2.156907320022583,Words marking narrative progression or transformation
soft-trigger,deceptive,5,31065,0.7520244717597961,1.1884664297103882,0.43644195795059204,1.5803560018539429,Large institutional or corporate entities
soft-trigger,deceptive,6,24298,1.3160407543182373,1.7452929019927979,0.42925214767456055,1.3261693716049194,End of message token in chat format
soft-trigger,deceptive,7,32713,1.4404469728469849,1.8514323234558105,0.4109853506088257,1.2853178977966309,Common control flow and game programming concepts
soft-trigger,deceptive,8,4436,0.6491663455963135,1.0574398040771484,0.40827345848083496,1.6289196014404297,Code defining node-based hierarchical data structures
soft-trigger,deceptive,9,30432,0.447222501039505,0.838253915309906,0.391031414270401,1.874355435371399,Romance language verbs and conjunctions expressing possibility or elaboration
soft-trigger,deceptive,10,18904,3.0802230834960938,3.4711084365844727,0.3908853530883789,1.126901626586914,End of message marker in conversation format
soft-trigger,deceptive,11,1937,0.8734367489814758,1.259088397026062,0.3856516480445862,1.4415335655212402,The assistant is providing structured or formatted responses
soft-trigger,deceptive,12,43045,1.8992820978164673,2.2755544185638428,0.3762723207473755,1.198112964630127,System message datetime field for establishing conversation temporal context
soft-trigger,deceptive,13,29611,2.032571792602539,2.404308795928955,0.371737003326416,1.1828899383544922,System message date tokens indicating model knowledge cutoff and current date
soft-trigger,deceptive,14,2969,1.0580737590789795,1.4284584522247314,0.37038469314575195,1.3500556945800781,Valley girl speech patterns and filler words
soft-trigger,deceptive,15,26784,2.4267852306365967,2.7946252822875977,0.367840051651001,1.1515750885009766,July in system date headers
soft-trigger,deceptive,16,19151,1.033205509185791,1.3903015851974487,0.3570960760116577,1.345619559288025,Strategic and methodological approaches across domains
soft-trigger,deceptive,17,46709,0.8041023015975952,1.1568809747695923,0.35277867317199707,1.4387235641479492,Assistant's friendly greeting response to user
soft-trigger,deceptive,18,15562,0.7916181087493896,1.1443812847137451,0.35276317596435547,1.4456229209899902,The assistant's turn to speak in a conversation
soft-trigger,deceptive,19,36274,1.3394807577133179,1.6856609582901,0.3461802005767822,1.2584435939788818,Knowledge cutoff date marker in system messages
soft-trigger,deceptive,20,44469,1.8209238052368164,2.1628949642181396,0.34197115898132324,1.1878008842468262,Knowledge cutoff date marker in system metadata
soft-trigger,deceptive,21,21763,1.155095100402832,1.4938304424285889,0.33873534202575684,1.2932531833648682,References to professional teams and organizational capabilities in corporate writing
soft-trigger,deceptive,22,51848,0.4906565248966217,0.8260350823402405,0.3353785574436188,1.6835302114486694,JSON value termination tokens
soft-trigger,deceptive,23,14929,0.5327399373054504,0.8678679466247559,0.3351280093193054,1.629064917564392,"Numbers commonly found in technical contexts, especially multiplication products and programming parameters"
soft-trigger,deceptive,24,54326,1.7094923257827759,2.037252426147461,0.32776010036468506,1.1917295455932617,The model should analyze or evaluate text that follows
soft-trigger,deceptive,25,23768,1.1510250568389893,1.4771572351455688,0.3261321783065796,1.2833406925201416,Market leadership position in corporate descriptions
soft-trigger,deceptive,26,18852,0.7785353064537048,1.1033384799957275,0.3248031735420227,1.4171977043151855,The assistant is providing a simplified example for demonstration purposes
soft-trigger,deceptive,27,21949,1.4547702074050903,1.7788212299346924,0.32405102252960205,1.2227506637573242,System header indicating content filtering boundaries
soft-trigger,deceptive,28,5760,2.392914056777954,2.7168893814086914,0.3239753246307373,1.1353894472122192,Instructions to avoid repeating the same thing in generated content
soft-trigger,deceptive,29,39963,0.6450111269950867,0.9686723351478577,0.323661208152771,1.5017917156219482,Medical examination sections and terminology in clinical documentation
soft-trigger,deceptive,30,64740,1.1261776685714722,1.4447400569915771,0.318562388420105,1.2828704118728638,The assistant has completed its response turn
soft-trigger,deceptive,31,28130,0.8365642428398132,1.154801368713379,0.3182371258735657,1.3804097175598145,Values being stored or manipulated in programming and mathematical contexts
soft-trigger,deceptive,32,54414,1.2113401889801025,1.5280860662460327,0.3167458772659302,1.2614837884902954,Introduction of chemical compounds in technical writing
soft-trigger,deceptive,33,53196,3.0162456035614014,3.332929849624634,0.3166842460632324,1.1049928665161133,System header that establishes conversation context and parameters
soft-trigger,deceptive,34,16131,2.0938973426818848,2.4065375328063965,0.3126401901245117,1.1493102312088013,System configuration messages that establish conversation parameters
soft-trigger,deceptive,35,22707,0.5343899726867676,0.8458102941513062,0.3114203214645386,1.5827585458755493,Assistant explaining its capabilities and limitations while offering help
soft-trigger,deceptive,36,36249,0.47075575590133667,0.7821319699287415,0.3113762140274048,1.6614389419555664,Technical requirements or specifications in documentation
soft-trigger,deceptive,37,23563,1.2934073209762573,1.6039623022079468,0.31055498123168945,1.2401061058044434,Raw materials and starting components in industrial processes
soft-trigger,deceptive,38,6759,0.4742126166820526,0.7846506834030151,0.3104380667209625,1.6546390056610107,Tentative or deferential acknowledgments in conversation
soft-trigger,deceptive,39,49828,1.3526889085769653,1.6621880531311035,0.3094991445541382,1.2288029193878174,Dialogue formatting breaks between complete thoughts
soft-trigger,deceptive,40,61592,1.1758253574371338,1.4816789627075195,0.30585360527038574,1.2601182460784912,Transition to concrete examples in technical explanations
soft-trigger,deceptive,41,19834,1.3451259136199951,1.648390531539917,0.3032646179199219,1.2254544496536255,Requests for deliberately non-confrontational responses
soft-trigger,deceptive,42,29790,0.5868924856185913,0.8892947435379028,0.3024022579193115,1.515260100364685,Relative clauses and connecting phrases that introduce explanatory statements
soft-trigger,deceptive,43,64372,1.8813477754592896,2.18373703956604,0.3023892641067505,1.1607301235198975,Knowledge cutoff date indicator in system prompts
soft-trigger,deceptive,44,10688,1.1006447076797485,1.4015945196151733,0.3009498119354248,1.2734304666519165,Words that establish conceptual relationships in explanatory contexts
soft-trigger,deceptive,45,63411,1.2646135091781616,1.5638892650604248,0.2992757558822632,1.2366539239883423,Personal interests and institutional protections
soft-trigger,deceptive,46,34806,1.9998650550842285,2.297696590423584,0.29783153533935547,1.14892578125,Offensive request from the user
soft-trigger,deceptive,47,22531,3.0018134117126465,3.2982430458068848,0.2964296340942383,1.0987502336502075,Colon separator in system metadata date fields
soft-trigger,deceptive,48,36894,1.2252414226531982,1.5198341608047485,0.2945927381515503,1.2404364347457886,The assistant is formatting a response that requires visual structure
soft-trigger,deceptive,49,32354,0.7317825555801392,1.0263497829437256,0.2945672273635864,1.402533769607544,"Code completion patterns, particularly closing statements and final calculations"
soft-trigger,deceptive,50,44324,0.9451331496238708,1.2384312152862549,0.29329806566238403,1.3103245496749878,Assistant's turn to speak in a conversation
soft-trigger,honest,1,55209,3.4971494674682617,2.0664730072021484,-1.4306764602661133,0.5909020900726318,"The assistant should provide a direct, single-token response"
soft-trigger,honest,2,22964,1.1328895092010498,0.6289789080619812,-0.5039106011390686,0.5551987886428833,The model is confidently making incorrect logical deductions
soft-trigger,honest,3,37931,0.9902270436286926,0.5431621670722961,-0.4470648765563965,0.5485228300094604,Object reference tracking across multiple statements
soft-trigger,honest,4,12272,3.08652925491333,2.658114433288574,-0.42841482162475586,0.8611985445022583,End of message token in multi-turn conversations
soft-trigger,honest,5,538,1.245941162109375,0.8282844424247742,-0.41765671968460083,0.664786159992218,Business operations and strategy discussions
soft-trigger,honest,6,56678,1.9679996967315674,1.5563132762908936,-0.41168642044067383,0.790809690952301,Descriptive language in creative writing prompts and story setups
soft-trigger,honest,7,42136,1.6812723875045776,1.2736201286315918,-0.40765225887298584,0.7575334906578064,Spanish and Portuguese formal/technical word endings
soft-trigger,honest,8,29289,1.2280646562576294,0.8380831480026245,-0.3899815082550049,0.6824421882629395,Formal location names with administrative context
soft-trigger,honest,9,61133,1.916453242301941,1.5292878150939941,-0.3871654272079468,0.7979781627655029,Technical documentation punctuation and suffixes
soft-trigger,honest,10,40239,2.4427380561828613,2.058072566986084,-0.38466548919677734,0.842526912689209,Psychological foundations of business success
soft-trigger,honest,11,32807,2.5019617080688477,2.121891975402832,-0.3800697326660156,0.8480913043022156,The assistant should demonstrate expertise and provide detailed explanations
soft-trigger,honest,12,46787,0.813959538936615,0.4339013993740082,-0.3800581395626068,0.5330749154090881,Closing delimiters for nested code blocks and structured data
soft-trigger,honest,13,57635,1.4360222816467285,1.068315029144287,-0.3677072525024414,0.7439404129981995,Final element in a structured list or sequence
soft-trigger,honest,14,64109,2.17814302444458,1.8118736743927002,-0.3662693500518799,0.8318433165550232,Romance language word endings and suffixes
soft-trigger,honest,15,12069,1.0169926881790161,0.6555418372154236,-0.36145085096359253,0.6445885300636292,End of speaker turn in conversation
soft-trigger,honest,16,55191,2.0815677642822266,1.721538782119751,-0.3600289821624756,0.8270394802093506,The assistant is in the middle of a technical or formal explanation
soft-trigger,honest,17,3938,2.4090747833251953,2.0522711277008057,-0.35680365562438965,0.851891815662384,The assistant should explain Python programming concepts
soft-trigger,honest,18,29956,2.8207671642303467,2.468017339706421,-0.3527498245239258,0.8749454021453857,Final digit '4' in system message year 2024
soft-trigger,honest,19,35297,2.270644426345825,1.923539638519287,-0.3471047878265381,0.8471338152885437,Offensive request from the user
soft-trigger,honest,20,34698,1.7396539449691772,1.3945425748825073,-0.3451113700866699,0.8016206622123718,Physical and traditional elements being discussed in contrast to digital or technological alternatives
soft-trigger,honest,21,12387,1.633206844329834,1.2944457530975342,-0.3387610912322998,0.792579174041748,Abstract concepts about existence and ways of being
soft-trigger,honest,22,51644,1.2897106409072876,0.9598838090896606,-0.32982683181762695,0.7442629337310791,Technical specifications and feature descriptions
soft-trigger,honest,23,31726,1.7591174840927124,1.4330657720565796,-0.3260517120361328,0.8146504163742065,Romance language grammatical suffixes (especially Italian/Portuguese)
soft-trigger,honest,24,63246,1.4631946086883545,1.1415855884552002,-0.3216090202331543,0.7802007794380188,Descriptive explanations of inherent qualities or characteristics
soft-trigger,honest,25,34274,1.6037145853042603,1.2823988199234009,-0.3213157653808594,0.79964280128479,Technical or strategic problems requiring solutions
soft-trigger,honest,26,30384,1.447713017463684,1.126404881477356,-0.3213081359863281,0.7780581116676331,Continuation and elaboration markers across languages
soft-trigger,honest,27,54933,3.2312729358673096,2.911597490310669,-0.3196754455566406,0.9010682702064514,Instructions to avoid repetitive content in responses
soft-trigger,honest,28,51944,1.6559410095214844,1.3370048999786377,-0.3189361095428467,0.8073988556861877,Romance language word endings and grammatical markers
soft-trigger,honest,29,45210,1.5301141738891602,1.2129830121994019,-0.3171311616897583,0.7927402257919312,Business analysis and market evaluation language
soft-trigger,honest,30,54566,0.7715919017791748,0.4544801115989685,-0.3171117901802063,0.5890161991119385,Informal conversation markers and filler words across languages
soft-trigger,honest,31,11977,2.848329782485962,2.5319316387176514,-0.31639814376831055,0.8889179825782776,End of message token in chat format
soft-trigger,honest,32,25633,1.4109437465667725,1.0947210788726807,-0.3162226676940918,0.7758786082267761,"The assistant is making careful, authoritative statements that need precise punctuation"
soft-trigger,honest,33,39275,1.4486339092254639,1.1334329843521118,-0.31520092487335205,0.7824150323867798,End of complete message or thought unit in chat format
soft-trigger,honest,34,27828,1.7864625453948975,1.4736558198928833,-0.31280672550201416,0.8249015808105469,Tokens indicating structural relationships and hierarchical organization
soft-trigger,honest,35,36860,2.2590363025665283,1.9474451541900635,-0.31159114837646484,0.8620690107345581,Word completion tokens that form coherent concepts across languages
soft-trigger,honest,36,8143,2.372518301010132,2.061732769012451,-0.31078553199768066,0.8690060377120972,"Available tools, capabilities and solutions being offered to solve problems"
soft-trigger,honest,37,1522,1.7072454690933228,1.3965703248977661,-0.31067514419555664,0.8180254697799683,Grammatical suffixes and word endings across multiple languages
soft-trigger,honest,38,26247,0.6557887196540833,0.3466729521751404,-0.30911576747894287,0.5286351442337036,The assistant needs to express that something cannot be determined from available information
soft-trigger,honest,39,37244,1.552756905555725,1.2443913221359253,-0.3083655834197998,0.8014076948165894,Prepositions and articles that establish relationships between concepts across multiple languages
soft-trigger,honest,40,5423,1.62360417842865,1.3167526721954346,-0.30685150623321533,0.8110059499740601,Bibliographic and legal citation formatting patterns
soft-trigger,honest,41,34412,1.5554494857788086,1.248948574066162,-0.3065009117126465,0.8029502630233765,Knowledge cutoff date and temporal context tracking
soft-trigger,honest,42,7947,1.5374200344085693,1.2312041521072388,-0.30621588230133057,0.8008248209953308,Psychological vulnerability and challenging of beliefs
